GVKEY,CNAME,AT,SALE,MKTCAP,TOBINSQ,ROA,RNDRATIO,CASHRATIO,LEVERAGE,DIVPAY,EMP,SIC,STATE
29670,RAMACO RESOURCES INC,11.871,0,,,-0.1487659,0,0,0,0,0,1220,KY
29684,JOUNCE THERAPEUTICS INC,7.515,0,,,-1.399334664,1.496074518,0.311111111,0,0,0,2836,MA
29692,WEBCO INDUSTRIES INC,307.873,409.484,,,0.001338214,0,0.015568108,0.303388085,0,0,3317,OK
29698,SIGMATRON INTERNATIONAL INC,140.059,230.237,32.8170988,0.811380195,0.006447283,0,0.020477085,0.257505765,0,2.71,3672,IL
29705,DAKTRONICS INC,379.479,615.942,468.08552,1.672257279,0.055028078,0.064962752,0.219052965,0,0.04579173,2.75,3990,SD
29722,DSP GROUP INC,191.179,143.036,237.44428,1.47063893,0.018840981,0.175061068,0.170913123,0,0,0.312,3663,CA
29733,MARTIN MARIETTA MATERIALS,7464.392,2957.951,7423.76376,1.313222398,0.020850727,0,0.014555908,0.215347613,0.012231941,7.193,1400,NC
29734,MOBILE MINI INC,2103.174,445.474,1869.82007,1.37264728,0.021104293,0,0.001777789,0.442396112,0.011249664,1.921,7359,AZ
29736,TRACTOR SUPPLY CO,2034.571,5711.715,10749.62924,5.647696364,0.1822915,0,0.025132571,0.002541076,0.041316327,21.1,5200,TN
29751,ALBEMARLE CORP,5223.103,2445.548,4692.00403,1.627147316,0.038836492,0.016907574,0.476683688,0.561760126,0.016534998,3.625,2810,NC
29755,BEAZER HOMES USA INC,2066.22,1463.767,455.96294,1.08558863,0.016901879,0,0.187344523,0.74311206,0,1.027,1531,GA
29762,AROTECH CORP,124.739,103.562,56.91656,0.875296098,0.027954369,0.026631607,0.092416967,0.17114936,0,0.531,3690,MI
29804,INVESCO LTD,20462.5,5147.1,16989.648,1.408495932,0.04845449,0,0.093742211,0.329329261,0.020720831,6.264,6282,GA
29816,GROOVE BOTANICALS INC,2.747,0.11,0.74466,0.65586458,0.036403349,0,0.049508555,0.088824172,0.063705861,0.005,1311,MN
29830,WESTROCK CO,11039.7,9895.1,6661.2,1.110655181,0.043452268,0,0.003750102,0.270360608,0.009130683,26.6,2650,GA
29835,FOUNDATION BLDG MRL INC,274.28,508.853,,,-0.006712119,0,0.008079335,0.650171358,0,0,5031,CA
29837,BIOCRYST PHARMACEUTICALS INC,136.874,13.608,874.9728,6.839953534,-0.330150357,0.37842103,0.532767363,0.219179684,0,0.05,2836,NC
29855,FARMERS NATL BANC CORP/OH,1136.967,56.218,153.71515,1.02652245,0.007885013,0,0.024123831,0.07697409,0.001966636,0.327,6020,OH
29868,MACERICH CO,13121.778,1165.873,13195.62882,1.575799165,0.114240768,0,0.007501803,0.479538672,0.026939566,1.117,6798,CA
29870,OLYMPIC STEEL INC,700.748,1436.27,195.29552,0.83426784,-0.027205215,0,0.00319373,0.353365261,0.001252947,1.81,5051,OH
29875,AVALONBAY COMMUNITIES INC,16176.723,1833.827,21575.6495,1.774523029,0.03989609,0,0.037404671,0.405528363,0.037628696,3.006,6798,VA
29894,NN INC,712.713,488.601,390.29048,1.234543891,0.011529185,0,0.052359084,0.519343691,0.007199251,4.22,3562,NC
29900,CMTSU LIQUIDATION INC,535.283,863.607,279.3708,0.860729371,-0.035144027,0,0.085670571,0.021300882,0,6.5,7370,CO
29901,COPART INC,1506.804,1163.489,4210.65334,3.123555778,0.118586757,0,0.105301021,0.201022163,0,4.179,5010,TX
29910,SCANSOURCE INC,1335.124,2913.634,1086.76512,1.212667228,0.061259479,0,0.14594225,0.004613804,0,1.5,5045,SC
29914,LEAP THERAPEUTICS INC,1.138,0,,,-6.770650264,5.899824253,0.20913884,2.698594025,0,0,2836,MA
29917,COMMERCIAL NATIONAL FINL CP,374.489,16.339,26.3493,1.009969051,0.006483502,0,0.084053203,0.114198281,0.004518157,0,6020,MI
29921,REVOLUTION LIGHTING TECHNLGS,126.542,76.84,175.1139,1.772849331,-0.040935026,0.01640562,0.04767587,0.111749459,0.060572774,0.209,3640,CT
29930,MOTORCAR PARTS OF AMER INC,421.76,301.711,499.52525,1.714907175,0.027155254,0.005389321,0.146834693,0.189920808,0,2.362,3690,CA
29944,BENCHMARK BANKSHARES INC,489.948,27.04,62.47549,1.01306157,0.012580927,0,0.058206177,0,0.003573849,0,6020,VA
29946,LANDMARK BANCORP INC/KS,863.47,42.921,70.59294,0.998781591,0.00932169,0,0.014777583,0.088650445,0.002796855,0.277,6020,KS
29962,LIMONEIRA CO,247.638,103.462,361.24148,1.892793029,0.028230724,0,0.00037151,0.276023874,0.011230102,0.331,0100,CA
29964,GAMING PARTNERS INTL CORP,68.394,60.972,68.1187632,1.286308202,0.039126239,0.022238793,0.183729567,0.146211656,0,0.726,3990,NV
29968,AK STEEL HOLDING CORP,4858.5,6505.7,1052.66304,1.31803294,-0.019944427,0.003601935,0.014448904,0.504785428,0,8,3312,OH
29984,PROLOGIS INC,25818.223,1920.843,21923.69894,1.31088216,0.024640852,0,0.013583119,0.363316987,0,1.505,6798,CA
29994,FIRST MID ILL BANCSHARES INC,1607.103,73.103,130.46215,0.995610829,0.009620416,0,0.032188354,0.101106774,0.004786252,0.4,6020,IL
30004,INVITATION HOMES INC,9199.653,658.722,,,-0.029333824,0,0.061058281,0.713575066,0.085597902,0,6798,TX
30007,VIVUS INC,366.938,114.181,298.73952,1.589259003,-0.225234236,0.037589457,0.816407677,0.620766996,0,0.094,2834,CA
30032,EAGLE MATERIALS INC,1882.591,1066.368,4198.4722,2.60694819,0.099253104,0,0.003991308,0.272368773,0.010673056,2,3270,TX
30055,SOUTHERN MISSOURI BANCP INC,1021.422,46.603,119.2046,1.027504401,0.009869574,0,0.016239125,0.118227334,0.002270364,0.247,6036,MO
30059,AMERN EAGLE OUTFITTERS INC,1696.908,3282.867,2731.00464,1.937740078,0.052322813,0,0.242026674,0,0.058686152,38,5600,PA
30067,AGREE REALTY CORP,593.581,53.559,545.3186,1.321765016,0.030920801,0,0.009097326,0.373600233,0.045811776,0.014,6798,MI
30076,HAMILTON LANE INC,201.5,155.385,,,0.343722084,0,0.341483871,0.534585608,0.229548387,0,6282,PA
30082,DNB FINANCIAL CORP,723.33,28.554,60.0264,1.012606141,0.006641505,0,0.017286716,0.06774916,0.00125807,0.133,6020,PA
30137,NEKTAR THERAPEUTICS,441.621,200.707,2033.848,5.523145412,-0.122086586,0.334526664,0.595134742,0.575430063,0,0.438,2834,CA
30140,LYONS BANCORP INC,806.844,,67.68994,1.018818929,0.008928616,0,0,0,0,0,6020,NY
30146,INVESTMENT TECHNOLOGY GP INC,1350.849,559.814,712.64778,1.219379649,0.037674085,0.026501852,0.28232023,0.077280288,0,1.087,6211,NY
30175,DIVERSICARE HEALTHCARE SVCS,129.089,344.192,58.1742,1.359598417,0.011426225,0,0.029576494,0.373881586,0.012262857,6.1,8051,TN
30209,PROPHOTONIX LTD,5.622,16.431,2.409552,1.523755247,-0.238349342,0.156350053,0.058875845,0.631625756,0,0,3674,NH
30220,SYPRIS SOLUTIONS INC,129.681,354.776,54.4901,1.058621541,-0.009130096,0.004464802,0.054001743,0.131090908,0.012623283,1.332,3714,KY
30222,AMERIS BANCORP,4037.077,227.402,686.48536,1.07937856,0.009591841,0,0.042198601,0.053879577,0.001065622,1.027,6020,GA
30223,SACHEM CAPITAL CORP,21.456,1.559,,,0.068512304,0,0.273816182,0.233035048,0.029688665,0,6798,CT
30236,AMPLIPHI BIOSCIENCES CORP,28.617,0.409,40.827595,2.620176643,0.807526994,0.202851452,0.229968201,0,0.044903379,0.023,2836,CA
30259,PENN NATIONAL GAMING INC,2236.43,2590.527,1086.89426,1.23806167,-0.104271093,0,0.093306296,0.563769937,0,16.65,7990,PA
30260,SIMPSON MANUFACTURING INC,973.065,752.148,1694.2236,1.853754477,0.065289575,0.011510022,0.267512448,1.84983E-05,0.02740413,2.434,3420,CA
30281,LA JOLLA PHARMACEUTICAL CO,50.536,0,280.9197,5.732837977,-0.421738958,0.196770619,0.961532373,0,0,0.025,2836,CA
30293,ESSEX PROPERTY TRUST,11562.874,1021.009,13156.9078,1.623377527,0.010563983,0,0.008252274,0.441915825,0,1.725,6798,CA
30298,HIGHWOODS PROPERTIES INC,4004.909,615.734,4113.92196,1.653890253,0.027614111,0,0.005849571,0.523125494,0.03911999,0.432,6798,NC
30339,GOLDRICH MINING CO,1.187,0,5.0307117,6.747019124,-1.645324347,0,0.173546757,0.702611626,0.049705139,0.002,1040,WA
30354,LIBERTY PROPERTY TRUST,6625.536,820.614,5590.19991,1.386765374,0.02572939,0,0.01353415,0.477454956,0.042421624,0.431,6798,PA
30384,FIRST INDL REALTY TRUST INC,2581.995,350.208,2273.95656,1.474441879,0.008663456,0,0.004387692,0.522791872,0.017996162,0.173,6798,IL
30398,FALCONSTOR SOFTWARE INC,42.323,46.274,54.83816,2.579570446,-0.170403799,0.294237176,0.514472036,0,0.029322118,0.263,7373,TX
30416,HMN FINANCIAL INC,577.426,27.897,55.428,0.981668647,0.012779127,0,0.080761864,0,0.002961418,0.189,6035,MN
30435,J JILL INC,278.232,483.4,,,0.037005089,0,0.00217085,0.296044308,0,0,5621,MA
30443,FRESH DEL MONTE PRODUCE INC,2675.3,3927.5,1808.345,0.994933279,0.053227675,0.001532538,0.012746234,0.099764512,0.010428737,45,0100,FL
30463,GREENBRIER COMPANIES INC,1517.168,2203.962,1957.07328,1.899241402,0.073768363,0.002372842,0.135157082,0.301991605,0.002769634,9.244,3743,OR
30473,SOLITARIO EXPLORATION & RLTY,19.04,0.2,36.10816,2.517130252,-0.096271008,0,0.166859244,0.255304622,0,0.006,1000,CO
30477,MATTHEWS INTL CORP  -CL A,2024.048,1106.597,1443.1032,1.268088109,0.021059283,0.00386058,0.031127226,0.360295309,0.00661842,9.4,2790,PA
30490,APARTMENT INVST & MGMT CO,6097.028,991.241,5438.87145,1.721324627,0.050721269,0,0.004751659,0.678222078,0.026232125,1.693,6798,CO
30536,GEO GROUP INC,3002.208,1691.62,2994.34876,1.645725333,0.047941382,0,0.015214802,0.54006751,0.056702933,17.479,6798,FL
30558,MILLER INDUSTRIES INC/TN,262.355,492.776,234.98937,1.245283566,0.056808523,0.007238284,0.150929085,0,0.025835223,0.89,3713,TN
30572,TEXAS MINERAL RESOURCES CORP,2.295,0,13.888875,6.249618736,-1.216122004,0,0.168627451,0.126361656,0,0.003,1090,TX
30576,ADTRAN INC,738.694,630.007,1164.7958,1.833610128,0.060403902,0.179043014,0.162933502,0.040612216,0.027028783,2.08,3661,AL
30612,AMEDISYS INC,669.742,1204.554,986.01325,1.879213563,0.019398515,0,0.011992678,0.173756461,0,13.2,8082,LA
30614,ENERGY FOCUS INC,19.496,28.962,46.46032,2.881787033,-0.29724046,0.053087813,0.386284366,0.026826016,0,0.077,3640,OH
30637,MACK-CALI REALTY CORP,4192.247,636.491,1697.80762,1.017419446,0.006814245,0,0.015217138,0.498218259,0.015984507,0.6,6798,NJ
30647,PATRIOT NATIONAL BANCORP INC,632.624,22.2,64.87542,1.009706271,0.024831495,0,0.115800223,0.202723893,0,0.092,6020,CT
30651,DARLING INGREDIENTS INC,5170.713,3956.443,2991.18808,1.119016677,0.012418984,0,0.021104826,0.41627528,0,10,2070,TX
30662,SIRIUS XM HOLDINGS INC,8375.509,4181.095,19761.4165,3.203039779,0.058890869,0.006460383,0.017637615,0.537441366,0,2.327,4832,NY
30666,WILLAMETTE VALLEY VINEYARDS,30.977,15.156,28.246,1.188688382,0.069761436,0,0.016786648,0.17761565,0,0.122,2084,OR
30671,RELIANCE STEEL & ALUMINUM CO,7836.6,10451.6,4738.43799,0.993177908,0.047405763,0,0.013551795,0.295561851,0.013870811,14.9,5051,CA
30701,TIX CORP,9.327,22.696,25.90425,3.122467031,0.444730353,0,0.521711161,0.078052965,0,0,7990,CA
30714,TESSCO TECHNOLOGIES INC,189.601,549.619,201.2256,1.446852074,0.045537735,0,0.039683335,0.011650782,0.034962896,0.786,5065,MD
30740,DOMINION RES BLACK WARRIOR,7.927,7.059,44.745,5.664942601,0.7374795,0,0.02232875,0,0.731424246,0,6792,TX
30797,TRANS ENERGY INC,111.769,27.221,44.31104,1.566543854,-0.112195689,0,0.014189981,0.980083923,0,0.017,4922,WV
30822,REALTY INCOME CORP,11012.622,933.505,10729.07251,1.501644523,0.024320729,0,0.003667791,0.448153401,0.050564888,0.125,6798,CA
30847,STRATASYS LTD,2899.107,750.129,4232.21053,1.567624972,-0.041191995,0.028377704,0.152714612,0.01724669,0,2.906,3577,MN
30857,CARVER BANCORP INC,676.386,27.895,17.14944,1.010775563,0.000538154,0,0.084782949,0.12330681,0,0.129,6035,NY
30861,KNIGHT-SWIFT TRPTN HLDGS INC,1082.285,1102.332,2754.80172,2.769436627,0.095041509,0,0.01576849,0.124181708,0.018159727,5.485,4213,AZ
30870,ASPEN TECHNOLOGY INC,407.972,391.453,4253.1168,11.21991901,0.210266881,0.167683076,0.654812095,0,0,1.344,7372,MA
30877,COVENANT TRANSPORTATION GRP,554.017,718.98,490.60967,1.447077743,0.032143418,0,0.038500624,0.365210815,0,4.4,4213,TN
30888,FIDELITY SOUTHERN CORP,3085.225,196.987,344.19015,1.025683427,0.009735433,0,0.023209004,0.109385863,0.002069541,1.038,6020,GA
30899,HUDSON TECHNOLOGIES INC,59.935,55.81,121.81624,2.298360557,-0.012013014,0,0.015600234,0.1786769,0,0.131,4955,NY
30932,NORTHWEST BANCSHARES INC,7775.033,376.193,1186.85413,1.015975126,0.007969355,0,0.03095884,0.127485375,0.019283777,2.22,6035,PA
30964,SINGING MACHINE CO INC,12.214,39.308,6.48006,1.209109219,0.013918454,0.009415425,0.009497298,0.248812838,0,0.026,3651,FL
30990,CAPITAL ONE FINANCIAL CORP,308854,23869,45682.42705,1.002037944,0.014320682,0,0.030684401,0.156892901,0.002418619,46,6141,VA
31028,DIMECO INC,611.433,29.802,63.8205,0.995800848,0.009045963,0,0.01507933,0.07792023,0.00403969,0.136,6020,PA
31095,CONDOR HOSPITALITY TR INC,146.444,57.409,10.84083,1.151660908,-0.131709049,0,0.001181339,0.632917702,0.02357215,0.015,6798,MD
31099,CANTERBURY PARK HOLDING CORP,39.496,48.47,39.1566808,1.15671665,0.061044156,0,0.254101681,0,0,0.79,7990,MN
31170,UNVL STAINLESS & ALLOY PRODS,364.557,205.56,178.0117,0.814223016,0.011109374,0,0.000389514,0.238302927,0,0.714,3312,PA
31172,LITTLEFIELD CORP,12.111,5.147,7.7787,0.885533812,0.007431261,0,0.126248865,0.223102964,0,0,6512,TX
31214,MITCHAM INDUSTRIES INC,179.611,83.146,67.79124,0.561926831,-0.051177266,0,0.029836703,0.146733775,0,0.187,3829,TX
31218,STURGIS BANCORP INC,312.455,16.938,18.423,0.961828103,0.006023267,0,0.091609992,0.141517979,0.000595286,0,6036,MI
31224,ITT EDUCATIONAL SERVICES INC,752.838,961.783,225.3545,1.110624729,0.03097612,0,0.188589046,0.402566024,0,8.9,8200,IN
31227,NUTRISYSTEM INC,109.892,403.083,561.88655,5.607901849,0.175727077,0,0.266143122,0,0.185363812,0.417,5961,PA
31337,GREYSTONE LOGISTICS INC,14.44,22.294,8.2233,2.064702216,0.026523546,0,0.041481994,0.871191136,0.022506925,0.083,3089,OK
31343,IMAGENETIX INC,8.838,,6.24206,0.989710342,0,0,0.00712831,0,0,0.005,2834,CA
31358,FARMERS & MERCHANTS BANCORP,2360.551,95.85,362.992,1.054993093,0.010761047,0,0.032672457,0.004367624,0.004201985,0.31,6020,CA
31360,FIRST BANKERS TRUSTSHARES,842.305,,70.1008,1.001247529,0.008601397,0,0.036638747,0.103713026,0.001727403,0,6020,IL
31368,HANMI FINANCIAL CORP,4232.443,164.453,695.9571,1.057312077,0.011861944,0,0.037406292,0.039821918,0.00210942,0.699,6020,CA
31385,JUNIATA VALLEY FINANCIAL CP,480.529,21.101,76.41275,1.055265655,0.008773664,0,0.014082397,0.089576279,0.007679037,0.153,6020,PA
31394,MILLENNIUM HEALTHCARE INC,7.244,8.341,17.391915,3.730799972,-3.362506902,0,0.015599117,0.443539481,0.017669796,0.006,8090,NY
31418,PROPHASE LABS INC,16.057,22.07,23.20232,1.777624712,-0.487886903,0.082331693,0.182225821,0,0,0.055,2834,PA
31419,PREMIER EXHIBITIONS INC,36.881,29.39,17.6976,1.263322578,-0.284021583,0,0.130094086,0.223773759,0,0.174,7990,GA
31453,INSIGHT ENTERPRISES INC,1948.123,5316.229,1039.40583,1.162841273,0.038849703,0,0.084452573,0.095518609,0,5.406,5045,AZ
31460,RENT-A-CENTER INC,3271.197,3157.796,1924.34256,1.057975279,0.02947606,0,0.014100649,0.318786365,0.015070019,22.2,7350,TX
31477,BROOKS AUTOMATION INC,778.038,482.848,703.26614,1.074302463,0.001746701,0.067668931,0.208529661,0.010665289,0.029092409,1.455,3559,MA
31521,INTL FCSTONE INC,3039.7,34022.4,327.07088,0.993970089,0.006448005,0,0.793071685,0.109221305,0,1.141,6200,NY
31550,MENDOCINO BREWING CO INC,18.679,34.039,1.324155,1.107990524,-0.082445527,0,0.007762728,0.629316345,0,0.091,2082,CA
31560,SPEEDWAY MOTORSPORTS INC,1718.267,484.309,904.1058,0.826021101,0.014784664,0,0.064044761,0.235596098,0.014468066,1.07,7948,NC
31564,ACI WORLDWIDE INC,1850.7,1016.149,2332.39829,1.938983244,0.036505106,0.077920246,0.04176852,0.48194467,0,4.472,7370,FL
31567,STRATTEC SECURITY CORP,213.036,348.419,224.74765,1.44177815,0.077094951,0.00328583,0.0927355,0.011735106,0.007228825,3.276,3714,WI
31587,DOLLAR TREE INC,3567,8602.2,14624.0613,4.599400421,0.167984301,0,0.242248388,0.212223157,0,90,5331,VA
31596,COMMONWEALTH EDISON CO,25392,4564,,,0.016068053,0,0.002756774,0.254725898,0.012090422,6.403,4911,IL
31607,NATIONAL INSTRUMENTS CORP,1455.491,1243.862,3974.82541,2.930567355,0.086797514,0.15625861,0.32373474,0,0.052413241,7.084,7372,TX
31629,READING INTL INC  -CL A,401.586,254.748,308.12262,1.449310036,0.063998745,0,0.128826702,0.408470415,0,2.596,7830,CA
31673,AMERISOURCEBERGEN CORP,21532.183,119569.127,17153.5657,1.705765258,0.013190952,0,0.083991159,0.09268136,0.009960393,14,5122,PA
31674,PCM INC,389.19,1356.362,116.79136,0.926150107,0.018076004,0,0.022847452,0.202859786,0,2.708,5961,CA
31692,MB FINANCIAL INC/MD,14602.099,589.058,2456.97506,1.037351073,0.005896481,0,0.021372338,0.082187431,0.002631266,2.839,6020,IL
31703,GUARANTY FED BANCSHARES INC,628.46,28.432,57.03927,0.992938723,0.009201859,0,0.019880342,0.13654807,0.001600738,0.165,6020,MO
31718,AMES NATIONAL CORP,1301.031,50.216,241.52734,1.066757318,0.011722242,0,0.04242789,0.068202064,0.005152836,0.224,6020,IA
31738,TAITRON COMPONENTS  -CL A,17.926,5.824,5.50122,0.432177842,-0.062869575,0,0.19357358,0.08367734,0,0.02,5065,CA
31752,CBIZ INC,991.244,719.483,423.60872,1.021084334,0.030682657,0,0.02953057,0.206537442,0,4.2,8721,OH
31758,ESH HOSPITALITY INC,4300.948,684.737,,,0.057451055,0,0.019487564,0.672263185,0.056075312,0,6798,NC
31764,BANK OF MARIN BANCORP,1787.13,81.831,312.33201,1.062841545,0.011062989,0,0.023147169,0.011294646,0.00264838,0.278,6020,CA
31775,IMAGE SENSING SYSTEMS INC,14.89,23.053,13.28936,1.322656817,-0.6516454,0.385090665,0.178374748,0,0,0.109,6794,MN
31843,HARMONIC INC,480.518,433.557,614.777,1.499188376,-0.096246134,0.193668083,0.218262375,0,0,1.028,3663,CA
31846,DARDEN RESTAURANTS INC,5994.7,6764,8301.88626,1.938593468,0.032762273,0,0.089395633,0.26641867,0.046624518,148.892,5812,FL
31887,RESMED INC,2360.962,1554.973,7103.64215,3.259535795,0.146242506,0.050075351,0.383627521,0.12740061,0.059940821,4.1,3845,CA
31895,BAR HARBOR BANKSHARES,1459.32,61.476,190.272,1.03014075,0.010013568,0,0.006715457,0.306320752,0.003674314,0.223,6020,ME
60800,SINCLAIR BROADCAST GP  -CL A,5452.172,1976.558,2613.07152,1.290333196,0.038934758,0,0.003243111,0.720578148,0.011207093,7.7,4833,MD
60801,SOCKET MOBILE INC,8.37,17.021,12.80748,2.39014098,0.051612903,0.278733572,0.075507766,0.263560335,0,0.05,3663,CA
60888,GLOWPOINT INC,22.616,32.156,39.5021,2.405602229,-0.121816413,0.045056597,0.085691546,0.496418465,0.00088433,0.126,7370,CO
60900,DISH NETWORK CORP,22107.462,14643.387,33655.06236,2.346122063,0.042731861,0,0.477496738,0.654248778,0,19,4841,CO
60902,HAWAIIAN HOLDINGS INC,2602.528,2314.879,1418.5788,1.387975384,0.026484249,0,0.203945548,0.403314393,0,5.38,4512,HI
60911,NATURAL HEALTH TRENDS CORP,52.54,124.59,143.20515,3.222214503,0.387704606,0,0.852988199,0,0.009250095,0.113,5122,CA
60914,LIFE STORAGE INC,1854.8,328.206,2974.72532,2.077666767,0.047730753,0,0.004605887,0.431920962,0.048541622,1.378,6798,NY
60923,DAVE & BUSTER'S ENTMT INC,950.689,746.751,1148.70906,1.906904424,0.008032069,0,0.074552246,0.451272709,0,10.93,5810,TX
60931,SYSTEMAX INC,894.9,3442.8,496.908,1.153433903,-0.041904123,0,0.184378143,0.004022796,0,5.3,5090,NY
60938,NORTHEAST INDIANA BANCORP,276.212,13.763,31.2,1.003254746,0.011324635,0,0.070025922,0.10829363,0.003497314,0,6035,IN
60953,GREAT AMERICAN BANCORP INC,176.704,8.508,10.4575,0.966047741,0.004187794,0,0.366550842,0.022636726,0.001499683,0,6035,IL
60972,CINEMARK USA INC,4164.535,2626.99,,,0.046675079,0,0.15340032,0.490203348,0.027614127,24.5,7830,TX
60979,WABTEC CORP,3303.841,3044.454,8365.24786,2.950787238,0.106445801,0.018731531,0.128895125,0.157754262,0.005825341,12.6,3743,PA
60983,AMERICAN RIVER BANKSHARES,617.754,22.043,76.2078,0.978245062,0.007059444,0,0.037958475,0.017806441,0,0.106,6020,CA
60990,BNCCORP INC,934.419,49.718,54.0189,0.991041385,0.009049474,0,0.044010235,0.033197099,0.00192205,0.249,6020,ND
60992,SUNEDISON INC,11499.8,2484.4,5308.671,1.435570271,-0.102645263,0.005365311,0.106958382,0.62604567,0,7.26,3620,MO
61004,ACACIA RESEARCH CORP,536.348,130.876,848.1011,1.677513667,-0.123108504,0,0.359885746,0,0.046684242,0.057,6794,CA
61028,WAYSIDE TECHNOLOGY GROUP INC,94.981,340.758,84.17411,1.469642455,0.060643708,0,0.243459218,0,0.034006801,0.124,5045,NJ
61054,APPLIED MINERALS INC,18.458,0.234,69.39015,5.166602557,-0.558890454,0.021833351,0.579802796,0.722234262,0,0.041,1000,NY
61055,AUBURN NATIONAL BANCORP,789.231,30.75,86.12052,1.013077945,0.009437034,0,0.105802991,0.021410715,0.003970954,0.157,6020,AL
61064,LRI HOLDINGS INC,513.898,640.881,,,-0.122150699,0,0.017844008,0.690798563,0,16.7,5812,TN
61068,CICERO INC,2.964,1.903,1.545264,7.896175439,-1.324898785,0.413967611,0.006747638,2.865047233,0.042847503,0.024,7371,NC
61069,ASTEA INTERNATIONAL INC,12.665,20.734,6.27725,1.449921042,-0.27216739,0.106592973,0.107540466,0.091117252,0.031583103,0.159,7372,PA
61077,GSE SYSTEMS INC,45.999,37.93,28.44192,1.102217874,-0.146568404,0.082610492,0.308615405,0.007369725,0,0.335,7372,MD
61122,AMCON DISTRIBUTING CO,108.68,848.955,51.0195,0.927249724,0.045638572,0,0.000920132,0.176288185,0.00610968,0.84,5190,NE
61129,REDWOOD TRUST INC,5918.966,242.07,1643.8271,1.063769601,0.016990974,0,0.066209368,0.765929556,0.016096224,0.221,6798,CA
61140,WINDTREE THERAPEUTICS INC,47.499,2.835,99.28092,2.685970652,-0.92755637,0.561906566,0.941304027,0.428724815,0,0.11,2836,PA
61153,GRAFTECH INTERNATIONAL LTD,1833.805,1085.304,692.29402,0.814359226,-0.1556196,0.008094645,0.009570265,0.28886332,0,2.397,3620,OH
61155,ATLAS AIR WORLDWIDE HLDG INC,4101.62,1799.198,1223.0344,0.866972416,0.026028008,0,0.080622778,0.481049927,0,1.724,4522,NY
61163,SUNSTONE HOTEL INVESTORS INC,3924.965,1145.477,3380.70317,1.32586435,0.019460556,0,0.077496232,0.368122518,0.028815798,0.079,6798,CA
61179,KFORCE INC,363.922,1217.331,709.73569,2.567225092,0.080781046,0,0.003401828,0.258008584,0.036131369,2.6,7363,FL
61181,INTEGRA LIFESCIENCES HLDGS,1578.625,928.305,1775.54443,1.620539666,0.021540264,0.03268414,0.045605511,0.399078945,0,3.4,3842,NJ
61188,HOSPITALITY PROPERTIES TRUST,5982.562,1736.493,4647.52,1.324083729,0.032959959,0,0.007658257,0.474481167,0.052267407,0,6798,MA
61192,CRAFT BREW ALLIANCE INC,178.601,200.022,254.9941,1.677527561,0.017228347,0,0.00549269,0.083297406,0,0.785,2082,OR
61225,FENTURA FINANCIAL INC,393.582,20.38,24.7797,0.99145718,0.008536976,0,0.049600846,0.088461871,0.000569132,0,6020,MI
61285,BALLANTYNE STRONG INC,90.07,95.086,58.28292,0.912356167,-4.44099E-05,0.002220495,0.249705784,0.003164206,0,0.325,3861,NE
61321,SMITH MICRO SOFTWARE INC,27.39,36.979,43.65097,2.049615553,-0.430777656,0.518145309,0.476268711,0,0,0.183,7372,CA
61325,MEDNAX INC,3608.795,2438.913,6348.5433,2.087187635,0.087918821,0,0.014953191,0.15775903,0,10.175,8011,FL
